,,,,,,,
Condition,Time (s),X (m/s2),Y (m/s2),Z (m/s2),R (m/s2),Theta (deg),Phi (deg)
Low Carburetor,0.4859806,-0.31095,-0.702,10.56105,10.588923,4.158076,246.109116
Low Carburetor,0.4884855,-0.34005,-0.43395,10.236,10.250836,3.082991,231.917191
Low Carburetor,0.4909907,-0.35595,-0.13005,10.159051,10.166117,2.136342,200.070297
Low Carburetor,0.4934957,-0.414,-0.147,10.107,10.116544,2.488921,199.548553
Low Carburetor,0.4960009,-0.57705,-0.00105,9.901051,9.917851,3.335483,180.104248
Low Carburetor,0.4985059,-0.97395,-0.78795,9.48495,9.567326,7.524074,218.973724
Low Carburetor,0.5010111,-0.85395,-0.91005,10.03995,10.117214,7.085515,226.821548
Low Carburetor,0.503516,-0.96195,-1.23795,9.460951,9.589967,9.408909,232.150986
Low Carburetor,0.5060212,-0.627,-1.34295,9.999001,10.108247,8.431306,244.972946
Low Carburetor,0.5085262,-0.15795,-1.07805,9.729,9.789821,6.390006,261.664642
Low Carburetor,0.5110312,0.02805,-0.87195,9.37695,9.417445,5.315297,271.842529
Low Carburetor,0.5135363,-0.045,-1.44405,9.601951,9.710034,8.556783,268.215118
Low Carburetor,0.5160413,0.195,-0.85005,9.19305,9.234326,5.419348,282.920013
Low Carburetor,0.5185464,0.17595,-0.68295,8.841001,8.869085,4.560894,284.447083
Low Carburetor,0.5210514,-0.37095,-0.702,9.762,9.794236,4.649874,242.147186
Low Carburetor,0.5235566,-0.48795,-0.88095,8.90295,8.959726,6.453607,241.018341
Low Carburetor,0.5260615,-0.47805,-0.46305,10.399051,10.420326,3.66196,224.086853
Low Carburetor,0.5285667,-0.732,-0.59205,9.516001,9.562458,5.650104,218.966324
Low Carburetor,0.5310717,-0.639,-0.60105,10.37205,10.409083,4.834524,223.247086
Low Carburetor,0.5335767,-0.507,-0.168,10.462951,10.476574,2.922216,198.333176
Low Carburetor,0.5360818,-0.53805,-0.09195,9.726001,9.741306,3.212235,189.697876
Low Carburetor,0.5385868,-0.60795,-0.24,10.57995,10.600121,3.535129,201.542587
Low Carburetor,0.541092,-0.52605,-0.26595,9.822001,9.839672,3.434389,206.819351
Low Carburetor,0.543597,-0.35205,0.15105,9.822001,9.829469,2.233619,156.777847
Low Carburetor,0.5461021,-0.636,-0.63495,9.18795,9.231797,5.586477,224.952667
Low Carburetor,0.5486071,-0.62205,-0.84105,9.324,9.3825,6.401472,233.512955
Low Carburetor,0.5511121,-0.627,-1.07805,10.03005,10.107285,7.087701,239.817474
Low Carburetor,0.5536172,-0.378,-0.75195,8.40495,8.446981,5.718134,243.311646
Low Carburetor,0.5561222,-0.33705,-1.21605,10.090051,10.168653,7.128575,254.508331
Low Carburetor,0.5586274,-0.46905,-1.23105,8.508,8.609387,8.801764,249.142349
Low Carburetor,0.5611323,0.27405,-0.83805,10.308001,10.345642,4.889043,288.108215
Low Carburetor,0.5636375,0.585,-0.582,9.42,9.456075,5.006368,315.147278
Low Carburetor,0.5661425,0.37695,-0.81195,10.164001,10.203345,5.03326,294.903229
Low Carburetor,0.5686474,-0.45705,-0.78795,10.023001,10.064308,5.192899,239.88414
Low Carburetor,0.5711526,-0.37995,-0.07005,9.55395,9.561759,2.315706,190.446106
Low Carburetor,0.5736576,-1.16295,-0.69195,9.628051,9.722685,8.000571,210.752457
Low Carburetor,0.5761628,-1.20795,-0.76905,10.035001,10.136658,8.121246,212.483154
Low Carburetor,0.5786678,-1.038,-0.525,10.506001,10.570199,6.317983,206.829391
Low Carburetor,0.5811729,-1.03095,-0.66105,10.606951,10.677418,6.586213,212.668182
Low Carburetor,0.5836781,-0.912,-0.97995,10.41495,10.50063,7.324292,227.056915
Low Carburetor,0.5861828,-0.81795,-0.984,9.525001,9.610564,7.651219,230.264954
Low Carburetor,0.588688,-0.36795,-0.58695,9.38595,9.41148,4.221136,237.917023
Low Carburetor,0.591193,-0.15495,-0.45795,8.83605,8.849266,3.131754,251.306458
Low Carburetor,0.5936981,0.25005,-0.50595,9.019951,9.037589,3.580202,296.299438
Low Carburetor,0.5962031,-0.06195,-0.738,8.700001,8.731465,4.865585,265.20166
Low Carburetor,0.5987083,0.171,-0.67995,10.627951,10.651052,3.77429,284.116516
Low Carburetor,0.6012133,0.64005,-0.357,10.107,10.133536,4.147324,330.848572
Low Carburetor,0.6037183,0.12105,-0.36705,10.51305,10.520152,2.105428,288.252136
Low Carburetor,0.6062235,-0.46395,0.16995,8.75895,8.772875,3.228588,159.881653
Low Carburetor,0.6087283,-0.92805,-0.26205,10.01595,10.062266,5.499502,195.767883
Low Carburetor,0.6112335,-1.287,-0.92895,8.79105,8.933189,10.234565,215.821564
Low Carburetor,0.6137385,-1.218,-1.02,10.792951,10.909249,8.373627,219.944107
Low Carburetor,0.6162437,-1.113,-1.25895,8.983951,9.139753,10.594404,228.521072
Low Carburetor,0.6187487,-0.57705,-0.96,11.38695,11.441907,5.617857,238.990189
Low Carburetor,0.6212538,-0.24405,-0.91305,8.35995,8.413203,6.44999,255.035202
Low Carburetor,0.6237588,-0.37605,-1.16895,10.67595,10.746337,6.561304,252.167068
Low Carburetor,0.6262638,-0.036,-1.39305,8.472,8.585841,9.340645,268.519653
Low Carburetor,0.6287689,0.70695,-0.723,9.637951,9.690851,5.989394,314.356934
Low Carburetor,0.6312739,0.282,-1.092,9.303,9.371116,6.912365,284.479828
Low Carburetor,0.6337791,-0.09795,-0.65205,9.20895,9.232526,4.095482,261.457001
Low Carburetor,0.6362841,-0.90195,-1.116,9.75,9.855022,8.372126,231.054886
Low Carburetor,0.6387892,-0.85395,-0.795,8.625,8.703555,7.703776,222.952545
Low Carburetor,0.6412941,-0.81105,-0.795,10.41495,10.476689,6.223276,224.427429
Low Carburetor,0.6437991,-0.627,-0.489,9.609,9.641843,4.73044,217.950821
Low Carburetor,0.6463043,-0.28005,-0.027,11.14305,11.146602,1.446316,185.506943
Low Carburetor,0.6488093,-0.543,-0.39105,9.90795,9.930521,3.863712,215.760147
Low Carburetor,0.6513145,-0.18195,0.10095,10.309951,10.312051,1.156399,150.977493
Low Carburetor,0.6538194,-0.22005,0.19905,10.429951,10.434171,1.629548,137.868546
Low Carburetor,0.6563246,-0.486,0.01005,10.03005,10.041822,2.774599,178.815353
Low Carburetor,0.6588296,-0.81105,-0.47205,10.341001,10.383492,5.185234,210.200394
Low Carburetor,0.6613348,-0.969,-0.81,9.445951,9.530007,7.615483,219.8927
Low Carburetor,0.6638396,-0.885,-0.72795,10.099951,10.16475,6.472993,219.438751
Low Carburetor,0.6663447,-0.80895,-0.69495,9.412951,9.473172,6.463929,220.6651
Low Carburetor,0.6688498,-0.83505,-1.03005,9.039001,9.135745,8.345697,230.968704
Low Carburetor,0.6713549,-0.62895,-1.11105,9.372001,9.458563,7.757472,240.486404
Low Carburetor,0.67386,-0.21,-0.56805,9.159,9.179002,3.7831,249.711365
Low Carburetor,0.676365,0.51405,-0.76695,9.870001,9.913092,5.344195,303.832062
Low Carburetor,0.6788699,0.51405,-0.76395,9.496051,9.540589,5.53842,303.936005
Low Carburetor,0.6813751,0.58095,-0.55095,10.288951,10.320056,4.449594,316.518219
Low Carburetor,0.68388,-0.17205,-0.89595,9.927,9.968834,5.250872,259.129761
Low Carburetor,0.6863852,-0.77505,-0.70695,9.336,9.394753,6.411113,222.369034
Low Carburetor,0.6888902,-1.098,-0.88095,8.67105,8.784576,9.221343,218.74086
Low Carburetor,0.6913954,-1.134,-0.987,10.453951,10.561497,8.183525,221.035339
Low Carburetor,0.6939004,-0.92805,-0.84795,8.661,8.751756,8.258518,222.417633
Low Carburetor,0.6964055,-0.64605,-0.855,11.257951,11.30884,5.437542,232.924789
Low Carburetor,0.6989104,-0.36795,-0.79305,8.641951,8.686059,5.776586,245.110199
Low Carburetor,0.7014157,0.14295,-0.48195,10.57305,10.584994,2.722108,286.520752
Low Carburetor,0.7039206,0.186,-0.264,8.415,8.421195,2.197845,305.166443
Low Carburetor,0.7064257,-0.213,-0.30705,9.949051,9.956066,2.151041,235.251022
Low Carburetor,0.7089308,-0.54795,-0.74295,9.066,9.11288,5.814195,233.590012
Low Carburetor,0.7114357,-0.37995,-0.01995,10.234051,10.24112,2.129092,183.005661
Low Carburetor,0.7139409,-0.411,-0.47205,10.474951,10.493633,3.419477,228.95488
Low Carburetor,0.7164459,-0.318,0.312,11.676001,11.684497,2.185074,135.545654
Low Carburetor,0.7189511,-0.543,0.16095,9.738001,9.754457,3.328549,163.489716
Low Carburetor,0.721456,-0.92805,-0.369,10.606951,10.653865,5.378916,201.683167
