Keuwl Accelerometer Data File,,,,,,
2025-05-07 18:45:26,,,,,,
,,,,,,
Time (s),X (m/s2),Y (m/s2),Z (m/s2),R (m/s2),Theta (deg),Phi (deg)
4.6795049,4.528633,2.41575,8.345289,9.797358,31.593128,28.077202
4.6821289,4.758476,2.109292,8.747216,10.178703,30.754696,23.906296
4.6847539,4.720169,2.185906,8.919599,10.325571,30.249958,24.848816
4.6873779,4.624401,2.377442,8.862138,10.27496,30.401709,27.208069
4.6900029,4.509479,2.587833,8.785523,10.208707,30.616968,29.85001
4.692627,4.165013,3.104681,8.517672,9.976829,31.378593,36.701553
4.6952519,4.069245,3.085527,8.479364,9.898427,31.058884,37.171425
4.697876,3.99293,3.066374,8.460211,9.844862,30.755997,37.522491
4.700501,4.069245,2.855983,8.383596,9.746799,30.667866,35.062943
4.703125,4.318242,2.492065,8.287828,9.671903,31.03001,29.989315
4.70575,4.471471,2.339135,8.268675,9.686929,31.395582,27.61516
4.708374,4.701015,2.070984,8.498518,9.930425,31.151094,23.775402
4.710999,4.739322,2.032677,8.670602,10.088225,30.742044,23.214308
4.713623,4.83509,1.956362,9.034221,10.431807,29.999878,22.029118
4.716248,4.720169,2.262521,9.034221,10.441079,30.087893,25.609819
4.7188721,4.547786,2.530372,8.862138,10.277287,30.423815,29.091406
4.7214971,4.375703,2.817676,8.689755,10.129064,30.918045,32.778976
4.7241211,3.973776,3.296217,8.268675,9.748176,31.980553,39.675449
4.7267461,3.724779,3.25791,8.172907,9.554285,31.194059,41.174843
4.7293701,3.724779,3.219603,8.077438,9.459642,31.363327,40.839287
4.7319951,3.897162,2.951452,8.019978,9.392496,31.364798,37.137878
4.7346191,4.222474,2.472911,8.153753,9.509377,30.969265,30.355568
4.7372441,4.356549,2.243367,8.326136,9.661095,30.478323,27.245808
4.7398682,4.56694,2.051831,8.670602,10.012306,30.003546,24.193388
4.7424932,4.758476,2.166753,8.670602,10.12508,31.090914,24.481955
4.7451172,4.739322,2.377442,8.670602,10.163303,31.44643,26.640259
4.7477422,4.720169,2.721908,8.536825,10.127495,32.548588,29.970108
4.7503662,4.490325,3.066374,8.536825,10.121416,32.494633,34.328564
4.7529912,4.356549,3.123835,8.536825,10.080439,32.127106,35.642162
4.7556152,4.126706,3.219603,8.326136,9.834637,32.154781,37.960896
4.7582402,4.030938,3.238756,8.153753,9.655138,32.381718,38.780998
4.7608647,4.050091,3.181295,7.98167,9.498997,32.83194,38.149185
4.7634888,4.069245,2.817676,8.153753,9.538435,31.258894,34.699974
4.7661138,4.547786,2.109292,8.517672,9.88343,30.479212,24.882166
4.7687378,4.739322,1.918055,8.785523,10.164917,30.19729,22.03371
4.7713628,4.930859,1.745672,8.938752,10.356738,30.335171,19.495495
4.7739868,5.007174,1.822287,9.072528,10.521563,30.4265,19.998228
4.7766118,4.701015,2.319981,8.842984,10.280089,30.660393,26.266638
4.7792358,4.547786,2.549525,8.689755,10.13382,30.962914,29.275341
4.7818608,4.279935,2.875137,8.536825,9.973045,31.130743,33.892067
4.7844849,4.203321,2.951452,8.421904,9.864453,31.376678,35.075439
4.7871099,4.069245,3.104681,8.211214,9.675838,31.936937,37.342274
4.7897339,4.030938,3.008913,8.019978,9.466892,32.095837,36.739681
4.7923589,4.126706,2.83683,8.019978,9.455016,31.980907,34.505875
4.7949829,4.222474,2.664447,8.039131,9.463413,31.843111,32.252567
4.7976079,4.854244,2.032677,8.574833,10.060975,31.538765,22.721123
4.8002319,4.930859,1.975516,8.689755,10.184689,31.436623,21.833179
4.8028569,5.007174,1.918055,8.804677,10.308883,31.341043,20.959908
4.805481,4.892551,2.109292,8.862138,10.340389,31.014048,23.321991
4.8081059,4.643554,2.454057,8.842984,10.285104,30.707479,27.855858
4.81073,4.509479,2.645294,8.823831,10.256362,30.646622,30.396202
4.813355,4.260781,2.894291,8.574833,10.002946,30.992937,34.187733
4.815979,4.203321,2.855983,8.460211,9.869129,30.99193,34.194496
4.818604,4.088398,2.760215,8.230368,9.595454,30.936665,34.024609
4.821228,4.279935,2.472911,8.268675,9.63349,30.870855,30.018969
4.823853,4.471471,2.300828,8.40275,9.792552,30.898806,27.228413
4.8264771,4.662708,2.128445,8.536825,9.957335,30.980738,24.535877
4.829102,5.083788,1.78398,8.957906,10.453303,31.024723,19.336758
4.8317261,5.064634,1.860594,8.996213,10.490194,30.953718,20.17181
4.8343511,5.045481,1.918055,9.053374,10.54037,30.804039,20.814453
4.8369751,4.83509,2.262521,8.977059,10.444362,30.73811,25.076662
4.8396001,4.490325,2.702754,8.708909,10.1643,31.039337,31.043993
4.8422241,4.337396,2.932298,8.574833,10.046847,31.407244,34.06068
4.8448491,4.14586,3.028067,8.345289,9.798019,31.599419,36.143768
4.8474731,4.184167,2.932298,8.230368,9.687342,31.831789,35.023087
4.8500981,4.241628,2.741062,8.019978,9.477598,32.198883,32.871704
4.8527222,4.509479,2.434903,8.077438,9.566042,32.393715,28.366926
4.8553472,4.643554,2.243367,8.287828,9.761321,31.891743,25.785847
4.8579712,4.777629,2.051831,8.498518,9.962959,31.459265,23.241892
4.8605962,4.949713,1.937208,9.072528,10.514903,30.36466,21.374279
4.8632202,4.873397,2.109292,9.015067,10.462817,30.500017,23.403807
4.8658452,4.796783,2.281674,8.957906,10.414376,30.666788,25.438917
4.8684692,4.509479,2.645294,8.785523,10.223424,30.756058,30.396202
4.8710938,4.299088,2.62614,8.804677,10.144018,29.776712,31.419077
4.8737187,4.184167,2.62614,8.823831,10.112559,29.242311,32.113922
4.8763428,4.222474,2.492065,8.670602,9.960874,29.487164,30.548706
4.8789678,4.318242,2.377442,8.555679,9.874163,29.948858,28.835329
4.8815918,4.547786,2.147599,8.345289,9.743633,31.075666,25.278065
4.8842168,4.83509,1.803133,8.574833,10.007854,31.039688,20.451817
4.8868408,4.949713,1.707365,8.804677,10.24388,30.738831,19.031477
4.8894658,5.083788,1.611597,9.034221,10.490914,30.554375,17.588985
4.8920898,4.949713,2.147599,9.110835,10.588634,30.634499,23.455229
4.8947148,4.758476,2.434903,8.957906,10.431487,30.824913,27.098742
4.8973389,4.56694,2.721908,8.804677,10.285333,31.124954,30.795053
4.8999639,4.279935,2.989759,8.613141,10.071877,31.221762,34.936321
4.9025879,4.222474,2.989759,8.383596,9.85153,31.680014,35.300732
4.9052129,4.184167,2.970606,8.268675,9.731533,31.82328,35.37336
4.9078369,4.318242,2.721908,8.153753,9.619756,32.047871,32.224373
4.9104619,4.452317,2.511218,8.287828,9.737425,31.665054,29.424088
4.9130859,4.720169,2.070984,8.555679,9.988424,31.067554,23.689569
4.9157109,4.98802,1.84144,8.881291,10.35126,30.908207,20.262766
4.918335,4.98802,1.918055,8.900445,10.381579,30.981833,21.033363
4.9209599,4.98802,1.994669,8.919599,10.412411,31.059559,21.796076
4.923584,4.509479,2.721908,8.785523,10.243516,30.944389,31.115057
4.926209,4.375703,2.817676,8.823831,10.244318,30.532743,32.778976
4.928833,4.241628,2.932298,8.842984,10.236609,30.247355,34.656662
4.931458,4.088398,3.008913,8.632295,10.014243,30.457916,36.351723
4.934082,3.954623,3.008913,8.249521,9.630535,31.062994,37.266045
4.936707,3.973776,2.932298,8.077438,9.467539,31.441637,36.424072
4.9393311,4.241628,2.549525,8.211214,9.587258,31.077314,31.008915
4.941956,4.433164,2.358289,8.441057,9.821706,30.747488,28.011423
4.9445801,4.83509,1.994669,8.938752,10.356548,30.333378,22.418119
4.9472051,4.930859,2.070984,9.091681,10.548034,30.465864,22.78264
4.9498291,4.796783,2.300828,8.996213,10.451545,30.59861,25.625198
4.9524541,4.643554,2.530372,8.881291,10.336474,30.771034,28.586908
4.9550781,4.203321,3.162142,8.632295,10.108588,31.355354,36.954002
4.9577031,4.126706,3.25791,8.555679,10.042078,31.571995,38.290028
4.9603271,4.030938,3.353678,8.479364,9.969716,31.732582,39.759933
4.9629521,4.012084,3.238756,8.306982,9.777132,31.828136,38.91222
4.9655762,4.241628,2.875137,8.211214,9.678939,31.966377,34.130917
4.9682012,4.356549,2.683601,8.153753,9.626263,32.109688,31.63275
4.9708252,4.701015,2.319981,8.364443,9.871462,32.076939,26.266638
4.9734502,4.777629,2.243367,8.536825,10.036723,31.727478,25.152708
4.9760742,4.968866,2.090138,8.842984,10.356481,31.365984,22.813906
4.9786987,4.83509,2.300828,8.938752,10.419847,30.923037,25.447926
4.9813228,4.701015,2.492065,8.881291,10.353128,30.925476,27.9286
4.9839478,4.547786,2.683601,8.823831,10.283193,30.898006,30.544409
4.9865727,4.012084,3.219603,8.460211,9.901405,31.301476,38.746223
4.9891968,3.935469,3.181295,8.383596,9.79251,31.115942,38.950863
4.9918218,3.878008,3.123835,8.306982,9.685207,30.940922,38.852333
4.9944458,4.069245,2.798522,8.287828,9.647724,30.790485,34.517284
4.9970708,4.452317,2.281674,8.345289,9.730006,30.942257,27.13373
4.9996948,4.643554,2.090138,8.441057,9.85813,31.101513,24.233274
5.0023198,4.873397,1.937208,8.651448,10.116835,31.223284,21.678156
5.0049438,4.83509,2.013524,8.708909,10.162552,31.022961,22.608784
5.0075688,4.796783,2.166753,8.804677,10.257986,30.871069,24.309149
5.0101929,4.56694,2.568679,8.747216,10.196511,30.922445,29.355614
5.0128179,4.375703,2.779369,8.670602,10.10203,30.87343,32.422989
5.0154419,4.203321,3.008913,8.593987,10.028862,31.02689,35.596676
5.0180669,3.839701,3.296217,8.345289,9.759724,31.23205,40.644661
5.0206909,3.897162,3.162142,8.172907,9.590798,31.552473,39.05574
5.0233159,3.935469,3.04722,8.019978,9.438935,31.824232,37.750496
5.0259399,4.241628,2.683601,8.019978,9.461139,32.040237,32.320793
5.0285649,4.509479,2.300828,8.498518,9.892119,30.78208,27.031597
5.031189,4.643554,2.109292,8.747216,10.125487,30.244825,24.429487
5.033814,4.720169,2.090138,8.996213,10.372103,29.8482,23.884245
5.036438,4.643554,2.300828,8.881291,10.282691,30.263962,26.357885
5.039063,4.490325,2.702754,8.670602,10.131497,31.151049,31.043993
5.041687,4.184167,3.104681,8.536825,10.001184,31.396631,36.575672
5.044312,4.069245,3.104681,8.613141,10.019181,30.720993,37.342274
5.046936,3.954623,3.123835,8.689755,10.045359,30.111378,38.305904
5.049561,4.069245,2.798522,8.345289,9.69713,30.616688,34.517284
5.0521851,4.184167,2.683601,8.211214,9.598594,31.189398,32.674911
5.05481,4.318242,2.549525,8.077438,9.507486,31.833206,30.557951
5.0574341,4.586093,2.20506,8.306982,9.741689,31.490692,25.678917
5.0600591,4.98802,1.745672,8.76637,10.236062,31.083015,19.28867
5.0626831,5.102942,1.630751,9.015067,10.486696,30.720779,17.722357
5.0653081,5.026327,1.918055,9.053374,10.531215,30.720398,20.886938
5.0679321,4.815937,2.20506,8.900445,10.35729,30.75732,24.601494
5.0705571,4.394856,2.798522,8.613141,10.066414,31.170425,32.48785
5.0731812,4.107553,3.04722,8.421904,9.853223,31.269428,36.570164
5.0758061,4.088398,3.028067,8.306982,9.741157,31.48558,36.525448
5.0784302,4.069245,3.008913,8.19206,9.629235,31.706789,36.480255
5.0810552,4.203321,2.741062,7.962516,9.411854,32.219757,33.1091
5.0836792,4.337396,2.511218,8.096292,9.522036,31.759052,30.069519
5.0863042,4.490325,2.281674,8.230368,9.64925,31.465553,26.936543
5.0889277,4.758476,2.032677,8.536825,9.982597,31.221399,23.130711
5.0915527,4.758476,2.20506,8.555679,10.03519,31.507935,24.862827
5.0941768,4.758476,2.281674,8.555679,10.052302,31.666695,25.617571
5.0968018,4.490325,2.645294,8.479364,9.9529,31.575693,30.502747
5.0994267,4.356549,2.741062,8.536825,9.968466,31.087137,32.177357
5.1020508,4.107553,2.951452,8.613141,9.988456,30.423101,35.698864
5.1046758,3.973776,3.028067,8.40275,9.775802,30.734367,37.30785
5.1072998,3.99293,2.951452,8.211214,9.595759,31.161432,36.470684
5.1099248,4.012084,2.875137,8.019978,9.417179,31.610302,35.626118
5.1125488,4.586093,2.070984,8.287828,9.695841,31.264362,24.302944
5.1151738,4.796783,1.879748,8.536825,9.970956,31.110861,21.399057
5.1177979,5.007174,1.688211,8.804677,10.268601,30.970003,18.631975
5.1204228,5.064634,1.764826,8.957906,10.440747,30.909969,19.211437
5.1230469,4.968866,2.070984,8.977059,10.467387,30.949404,22.62599
5.1256719,4.815937,2.319981,8.862138,10.349543,31.098234,25.721514
5.1282959,4.509479,2.702754,8.728063,10.189178,31.062914,30.936348
5.1309209,4.41401,2.798522,8.689755,10.140368,31.024525,32.375069
5.1335449,4.222474,3.008913,8.574833,10.020509,31.15971,35.473476
5.1361699,4.184167,2.894291,8.383596,9.806572,31.251785,34.672558
5.1387939,4.299088,2.702754,8.345289,9.768873,31.320433,32.156788
5.1414189,4.41401,2.530372,8.287828,9.724936,31.545547,29.823889
5.144043,4.854244,1.975516,8.479364,9.968248,31.718939,22.144688
5.146668,4.949713,1.918055,8.632295,10.133859,31.589054,21.181763
5.149292,5.026327,1.860594,8.785523,10.291316,31.385439,20.313026
5.151917,4.911705,2.070984,8.862138,10.341726,31.026367,22.862364
5.154541,4.662708,2.472911,8.76637,10.232565,31.050522,27.939665
5.157166,4.528633,2.683601,8.708909,10.176213,31.15062,30.650358
5.15979,4.279935,2.970606,8.517672,9.984642,31.452032,34.763641
5.162415,4.222474,2.894291,8.441057,9.872065,31.235317,34.42865
5.1650391,4.107553,2.779369,8.268675,9.641985,30.9552,34.084183
5.1676641,4.299088,2.434903,8.249521,9.615899,30.917912,29.526201
5.1702881,4.490325,2.243367,8.364443,9.754979,30.968124,26.546717
5.1729131,4.701015,2.070984,8.460211,9.89766,31.265802,23.775402
5.1755371,5.122095,1.707365,8.919599,10.426418,31.187128,18.43495
5.1781621,5.083788,1.803133,8.957906,10.45659,31.054653,19.52873
5.1807861,5.045481,1.879748,8.977059,10.467947,30.95451,20.433414
5.1834111,4.815937,2.300828,8.900445,10.3781,30.949835,25.536276
5.1860352,4.41401,2.951452,8.747216,10.23271,31.259163,33.768887
5.1886601,4.260781,3.181295,8.670602,10.171246,31.519512,36.746712
5.1912842,4.069245,3.25791,8.479364,9.953509,31.581406,38.681385
5.1939092,4.126706,3.142988,8.326136,9.809822,31.923487,37.293678
5.1965332,4.222474,2.913145,8.019978,9.520281,32.60453,34.602345
5.1991577,4.509479,2.549525,8.058285,9.579741,32.735081,29.482529
5.2017817,4.624401,2.358289,8.306982,9.795538,32.00116,27.020052
5.2044067,4.758476,2.147599,8.555679,10.02272,31.391459,24.290646
5.2070308,4.949713,1.956362,9.053374,10.501933,30.450491,21.56629
5.2096558,4.854244,2.147599,8.957906,10.41249,30.649273,23.865402
5.2122808,4.777629,2.339135,8.842984,10.319674,31.029123,26.086447
5.2149048,4.471471,2.721908,8.708909,10.161098,31.009329,31.330032
5.2175298,4.069245,3.104681,8.823831,10.200871,30.116436,37.342274
5.2201538,3.954623,3.104681,8.881291,10.205656,29.514357,38.134621
5.2227788,4.012084,2.951452,8.728063,10.049227,29.711651,36.339714
5.2254028,4.14586,2.798522,8.593987,9.943666,30.200836,34.019989
5.2280278,4.394856,2.530372,8.345289,9.765316,31.286123,29.931511
5.2306519,4.662708,2.166753,8.574833,9.998171,30.947357,24.924215
5.2332768,4.777629,2.070984,8.804677,10.229225,30.600515,23.435541
5.2359009,4.892551,1.994669,9.034221,10.465796,30.320623,22.180483
5.2385259,4.930859,2.185906,9.091681,10.571198,30.678617,23.90826
5.2411499,4.720169,2.472911,8.957906,10.42302,30.746828,27.650185
5.2437749,4.509479,2.760215,8.823831,10.286602,30.929722,31.470461
5.2463989,4.241628,3.008913,8.651448,10.094182,31.010515,35.351013
5.2490239,3.954623,3.277064,8.364443,9.815401,31.550932,39.647408
5.2516479,3.954623,3.296217,8.249521,9.72413,31.966719,39.811543
5.2542729,4.088398,3.028067,8.115446,9.578343,32.083996,36.525448
5.256897,4.222474,2.798522,8.249521,9.680683,31.552271,33.53516
5.259522,4.490325,2.319981,8.498518,9.887878,30.740795,27.323689
5.262146,4.739322,2.070984,8.804677,10.21139,30.430889,23.604319
5.264771,4.758476,2.166753,8.804677,10.240129,30.703527,24.481955
5.267395,4.758476,2.243367,8.804677,10.256614,30.85824,25.241371
5.27002,4.528633,2.645294,8.76637,10.215446,30.890663,30.290327
5.272644,4.394856,2.779369,8.804677,10.225556,30.565741,32.309834
5.275269,4.260781,2.894291,8.823831,10.217199,30.273914,34.187733
5.2778931,4.126706,2.989759,8.613141,10.007725,30.610437,35.922974
5.2805181,4.012084,3.028067,8.211214,9.627566,31.473063,37.043194
5.2831421,4.030938,2.970606,8.019978,9.454787,31.978689,36.388416
5.2857671,4.279935,2.587833,8.1346,9.549159,31.584843,31.158962
5.2883911,4.471471,2.377442,8.40275,9.810835,31.076757,27.999193
5.2910161,4.873397,1.994669,8.900445,10.3415,30.610001,22.259163
5.2936401,4.968866,2.013524,9.091681,10.554742,30.527708,22.059168
5.2962651,4.83509,2.20506,8.996213,10.448552,30.57085,24.515524
5.2988892,4.701015,2.41575,8.919599,10.367962,30.649273,27.197647
5.3015141,4.299088,2.989759,8.708909,10.161983,31.017633,34.816307
5.3041382,4.203321,3.123835,8.632295,10.09667,31.244188,36.619091
5.3067627,4.088398,3.238756,8.555679,10.020189,31.367729,38.385639
5.3093867,4.030938,3.200449,8.345289,9.804855,31.664293,38.44857
5.3120117,4.069245,2.989759,8.039131,9.493422,32.133541,36.305504
5.3146358,4.14586,2.855983,7.962516,9.420534,32.303432,34.562023
5.3172607,4.452317,2.511218,8.153753,9.623568,32.084106,29.424088
5.3198857,4.547786,2.377442,8.345289,9.796859,31.588383,27.59918
5.3225098,4.758476,2.128445,8.728063,10.166241,30.847631,24.098759
5.3251348,4.681861,2.224213,8.881291,10.283204,30.26886,25.411005
5.3277588,4.56694,2.434903,8.823831,10.229647,30.393129,28.064692
5.3303838,4.452317,2.645294,8.76637,10.181845,30.573147,30.716183
5.3330078,4.088398,3.142988,8.498518,9.940734,31.249264,37.551563
5.3356328,4.030938,3.104681,8.441057,9.855909,31.080112,37.603935
5.3382568,3.973776,3.066374,8.40275,9.787735,30.851654,37.655659
5.3408818,4.107553,2.817676,8.326136,9.702361,30.889879,34.449127
5.3435059,4.41401,2.434903,8.306982,9.716903,31.251291,28.882473
5.3461308,4.56694,2.281674,8.326136,9.766653,31.514652,26.547026
5.3487549,4.777629,2.032677,8.555679,10.007855,31.251713,23.04768
5.3513799,4.815937,2.032677,8.689755,10.140851,31.029064,22.883299
5.3540039,4.873397,2.013524,8.957906,10.394631,30.482746,22.448765
5.3566289,4.720169,2.339135,8.957906,10.392095,30.458981,26.361258
5.3592529,4.528633,2.606986,8.804677,10.238517,30.68832,29.927633
5.3618779,4.356549,2.855983,8.651448,10.098699,31.053123,33.24728
5.364502,3.954623,3.296217,8.268675,9.740384,31.907072,39.811543
5.3671269,3.973776,3.25791,8.1346,9.621673,32.2803,39.346695
5.369751,3.973776,3.200449,8.000824,9.489307,32.526703,38.847706
5.372376,4.165013,2.913145,7.962516,9.446449,32.551197,34.970184
5.375,4.490325,2.41575,8.115446,9.584328,32.141014,28.2798
5.377625,4.624401,2.185906,8.326136,9.771786,31.563696,25.299616
5.380249,4.777629,2.013524,8.689755,10.118887,30.821693,22.852905
5.382874,4.739322,2.128445,8.651448,10.091532,30.985476,24.185007
5.385498,4.662708,2.396596,8.593987,10.066833,31.384338,27.202816
5.388123,4.41401,2.741062,8.460211,9.928347,31.556246,31.83992
5.3907471,4.299088,2.798522,8.498518,9.926666,31.115189,33.062405
5.3933721,4.184167,2.855983,8.517672,9.910329,30.742405,34.316238
5.3959961,4.012084,2.913145,8.306982,9.67415,30.831505,35.983131
5.3986211,4.050091,2.855983,8.115446,9.508962,31.41082,35.190155
5.4012451,4.107553,2.798522,7.943363,9.370204,32.034843,34.267052
5.4038701,4.375703,2.434903,8.1346,9.552342,31.615877,29.094183
5.4064941,4.796783,1.898901,8.613141,10.039977,30.920118,21.597113
5.4091191,4.968866,1.726519,8.900445,10.338686,30.583626,19.160669
5.4117432,4.98802,1.84144,9.015067,10.466264,30.53203,20.262766
5.4143682,4.854244,2.090138,8.900445,10.351342,30.701956,23.295725
5.4169917,4.547786,2.62614,8.670602,10.136977,31.202248,30.004482
5.4196167,4.279935,2.932298,8.517672,9.973311,31.345449,34.416092
5.4222407,4.203321,2.989759,8.40275,9.859654,31.544321,35.423679
5.4248657,4.126706,3.066374,8.287828,9.752972,31.812824,36.614418
5.4274898,4.050091,3.008913,7.962516,9.426476,32.360516,36.60957
5.4301147,4.14586,2.855983,7.98167,9.436728,32.241283,34.562023
5.4327397,4.260781,2.702754,8.000824,9.458981,32.237499,32.388306
5.4353638,4.56694,2.396596,8.268675,9.745337,31.953815,27.689169
5.4379888,4.930859,1.994669,8.670602,10.17209,31.527266,22.0247
5.4406128,5.007174,1.918055,8.823831,10.325246,31.285761,20.959908
5.4432378,4.873397,2.090138,8.900445,10.360337,30.785622,23.213879
5.4458618,4.758476,2.281674,8.862138,10.314388,30.772955,25.617571
5.4484868,4.509479,2.664447,8.804677,10.244853,30.747982,30.57692
5.4511108,4.279935,2.894291,8.555679,9.99472,31.127399,34.068382
5.4537358,4.222474,2.855983,8.441057,9.860902,31.128206,34.073505
5.4563599,4.165013,2.817676,8.326136,9.726828,31.129944,34.078773
5.4589849,4.279935,2.530372,8.249521,9.631989,31.077353,30.592318
